project,bug_id,type,bug_report_id,revision_id,revision_date,bug_report_url,root_causes_count,modified_sources_count,root_causes,modified_sources,error
Jsoup,22,functional,184,4b0dde413a3c38a77461ac64ad278a042d6eea68,2012-04-14 10:48:29 -0700,https://github.com/jhy/jsoup/issues/184,3,3,org.jsoup.nodes.ElementTest::elementIsNotASiblingOfItself: junit.framework.AssertionFailedError: expected:<2> but was:<3>; org.jsoup.nodes.NodeTest::nodeIsNotASiblingOfItself: junit.framework.AssertionFailedError: expected:<2> but was:<3>; org.jsoup.nodes.NodeTest::orphanNodeReturnsNullForSiblingElements: java.lang.NullPointerException,org.jsoup.nodes.Element; org.jsoup.nodes.Node; org.jsoup.select.Elements,
Jsoup,23,functional,145,1d37cef1d8367af963fee4dc99164708f5d3c6f8,2012-04-14 12:31:46 -0700,https://github.com/jhy/jsoup/issues/145,1,2,org.jsoup.nodes.EntitiesTest::letterDigitEntities: junit.framework.AssertionFailedError: expected:<[&sup1;&sup2;&sup3;&frac14;&frac12;&]frac34;> but was:<[⊃1;⊃2;⊃3;&amp;frac14;&amp;frac12;&amp;]frac34;>,org.jsoup.parser.CharacterReader; org.jsoup.parser.Tokeniser,
Jsoup,24,functional,115,04b8921d4dcab019b02588620d953c4f19d43a58,2012-04-14 12:59:04 -0700,https://github.com/jhy/jsoup/issues/115,1,1,org.jsoup.parser.HtmlParserTest::handlesQuotesInCommentsInScripts: junit.framework.AssertionFailedError: expected:<...ocument.write('</scr['] + 'ipt>');,org.jsoup.parser.TokeniserState,
Jsoup,25,functional,167,94002db5f90395b8927ae69c569e5a0726dd00c4,2012-05-28 11:49:07 -0700,https://github.com/jhy/jsoup/issues/167,1,1,org.jsoup.parser.HtmlParserTest::preservesSpaceInTextArea: junit.framework.AssertionFailedError: expected:<One[,org.jsoup.parser.Tag,
Jsoup,27,functional,215,8963e2ac79a97e694c388622e935a0471267e9eb,2012-07-18 22:33:01 -0700,https://github.com/jhy/jsoup/issues/215,2,1,org.jsoup.helper.DataUtilTest::testCharset: junit.framework.AssertionFailedError: expected:<[utf]-8> but was:<[UTF]-8>; org.jsoup.helper.DataUtilTest::testQuotedCharset: junit.framework.AssertionFailedError: expected:<[utf]-8> but was:<[UTF]-8>,org.jsoup.helper.DataUtil,
Jsoup,28,functional,224,a31ec08e102fd3832f3ff4449e9163440f0afb2c,2012-09-23 12:16:52 -0700,https://github.com/jhy/jsoup/issues/224,6,3,org.jsoup.nodes.EntitiesTest::unescape: junit.framework.AssertionFailedError: expected:<Hello &<> ® Å [&angst] π π 新 there &! ¾ © ...> but was:<Hello &<> ® Å [Å] π π 新 there &! ¾ © ...>; org.jsoup.nodes.EntitiesTest::noSpuriousDecodes: junit.framework.AssertionFailedError: expected:<...tp://www.foo.com?a=1[&num_rooms=1&children=0&int]=VA&b=2> but was:<...tp://www.foo.com?a=1[#_rooms=1&children=0∫]=VA&b=2>; org.jsoup.parser.AttributeParseTest::moreAttributeUnescapes: junit.framework.AssertionFailedError: expected:<...23&mid-size=true&ok=[&wr]> but was:<...23&mid-size=true&ok=[≀]>; org.jsoup.parser.AttributeParseTest::strictAttributeUnescapes: junit.framework.AssertionFailedError: expected:<?foo=bar[&mid]&lt=true> but was:<?foo=bar[∣]&lt=true>; org.jsoup.parser.HtmlParserTest::doesNotFindShortestMatchingEntity: junit.framework.AssertionFailedError: expected:<One [&amp;clubsuit]e; ♣> but was:<One [♣]e; ♣>; org.jsoup.parser.HtmlParserTest::relaxedBaseEntityMatchAndStrictExtendedMatch: junit.framework.AssertionFailedError: expected:<&amp; &quot; &reg; &[amp;icy &amp;hopf] &icy; &hopf;> but was:<&amp; &quot; &reg; &[icy; &hopf;] &icy; &hopf;>,org.jsoup.nodes.Entities; org.jsoup.parser.Parser; org.jsoup.parser.Tokeniser,
Jsoup,29,functional,168,05ae97865c84536a6cfe7759ca6c382eb761ecb2,2012-09-23 12:47:20 -0700,https://github.com/jhy/jsoup/issues/168,1,1,org.jsoup.nodes.DocumentTest::testTitles: junit.framework.AssertionFailedError: expected:<Hello[ there] now> but was:<Hello[,org.jsoup.nodes.Document,
Jsoup,30,functional,246,dfac9ce465ff9c988904d05014d2be2715aa1d2b,2012-09-29 12:04:40 -0700,https://github.com/jhy/jsoup/issues/246,1,1,org.jsoup.safety.CleanerTest::testIsValid: junit.framework.AssertionFailedError,org.jsoup.safety.Cleaner,
Jsoup,31,functional,242,caf61a4a0778a72ab713f72e9ef749bf373c98ac,2012-09-29 12:58:35 -0700,https://github.com/jhy/jsoup/issues/242,1,3,org.jsoup.parser.XmlTreeBuilderTest::handlesXmlDeclarationAsDeclaration: junit.framework.AssertionFailedError: expected:<<[?xml encoding='UTF-8' ?]> <body> One </body>...> but was:<<[!--?xml encoding='UTF-8' ?--]> <body> One </body>...>,org.jsoup.parser.Token; org.jsoup.parser.TokeniserState; org.jsoup.parser.XmlTreeBuilder,
Jsoup,32,functional,278,0e37cba87eea9d89156c144e3d4298c9c9ed04d4,2012-12-23 14:03:05 -0800,https://github.com/jhy/jsoup/issues/278,1,1,org.jsoup.nodes.ElementTest::testClonesClassnames: junit.framework.AssertionFailedError,org.jsoup.nodes.Element,
Jsoup,33,functional,305,2518e92a052d922d81d11e28b8e5205639fed9a7,2013-10-06 13:46:11 -0700,https://github.com/jhy/jsoup/issues/305,1,1,"org.jsoup.parser.HtmlParserTest::handlesKnownEmptyBlocks: junit.framework.AssertionFailedError: expected:<...src=""/foo""></script>[<div id=""2""><img /><img /></div><a id=""3""></a><i></i><foo /><foo>One</foo> <hr /> hr text <hr />] hr text two> but was:<...src=""/foo""></script>[&lt;div id=2&gt;&lt;img /&gt;&lt;img&gt;&lt;/div&gt;&lt;a id=3 /&gt;&lt;i /&gt;&lt;foo /&gt;&lt;foo&gt;One&lt;/foo&gt; &lt;hr /&gt; hr text &lt;hr&gt;] hr text two>",org.jsoup.parser.HtmlTreeBuilder,
Jsoup,35,functional,313,76399e5b273d63d6affeb94597d8dfddce811964,2013-10-06 16:20:52 -0700,https://github.com/jhy/jsoup/issues/313,1,1,"org.jsoup.parser.HtmlParserTest::handlesUnclosedAnchors: junit.framework.AssertionFailedError: expected:<...com/"">Link</a>",org.jsoup.parser.HtmlTreeBuilderState,
Jsoup,37,functional,368,c07ba8a34b6a6d6665928e106fea67bd9144e4e0,2013-11-16 16:48:43 -0800,https://github.com/jhy/jsoup/issues/368,1,1,org.jsoup.nodes.ElementTest::testNotPretty: junit.framework.AssertionFailedError: expected:<[,org.jsoup.nodes.Element,
Jsoup,38,functional,364,9e9e15856d41f55cee4a215acae3c3866e78d200,2013-11-16 17:12:31 -0800,https://github.com/jhy/jsoup/issues/364,1,1,org.jsoup.parser.HtmlParserTest::convertsImageToImg: junit.framework.AssertionFailedError: expected:<<img />,org.jsoup.parser.HtmlTreeBuilderState,
Jsoup,39,functional,348,3f9f33d88355f22aefc7ea402da09fd1950289ce,2013-11-17 21:12:57 -0800,https://github.com/jhy/jsoup/issues/348,1,1,org.jsoup.helper.DataUtilTest::discardsSpuriousByteOrderMarkWhenNoCharsetSet: junit.framework.AssertionFailedError: expected:<[One]> but was:<[]>,org.jsoup.helper.DataUtil,
Jsoup,41,functional,537,8391b7231a2519557d41209d728acc4f422af381,2015-03-29 18:10:57 -0700,https://github.com/jhy/jsoup/issues/537,1,1,"org.jsoup.nodes.ElementTest::testHashAndEquals: junit.framework.AssertionFailedError: expected: org.jsoup.nodes.Element<<p class=""one"">One</p>> but was: org.jsoup.nodes.Element<<p class=""one"">One</p>>",org.jsoup.nodes.Element,
Jsoup,42,functional,489,c01fcd338d73dc039e6a3a6cd2c449d9c9d41304,2015-04-02 19:14:23 -0700,https://github.com/jhy/jsoup/issues/489,2,1,org.jsoup.nodes.FormElementTest::createsFormData: junit.framework.AssertionFailedError: expected:<6> but was:<7>; org.jsoup.nodes.FormElementTest::usesOnForCheckboxValueIfNoValueSet: junit.framework.AssertionFailedError: expected:<[on]> but was:<[]>,org.jsoup.nodes.FormElement,
Jsoup,43,functional,554,11f7c1bd7a2d12f0b1150aa246c61afefd11991f,2015-04-21 22:11:28 -0700,https://github.com/jhy/jsoup/issues/554,2,1,org.jsoup.nodes.ElementTest::testElementSiblingIndexSameContent: junit.framework.AssertionFailedError; org.jsoup.nodes.ElementTest::testGetSiblingsWithDuplicateContent: junit.framework.AssertionFailedError: expected:<[]is> but was:<[th]is>,org.jsoup.nodes.Element,
Jsoup,44,functional,552,3a7f39c507ed2b6809dc3a8bcc0a28ad19aab2f3,2015-07-05 14:58:53 -0700,https://github.com/jhy/jsoup/issues/552,1,1,org.jsoup.parser.HtmlParserTest::testInvalidTableContents: junit.framework.AssertionFailedError: Search text did not come after comment,org.jsoup.parser.TreeBuilder,
Jsoup,45,functional,575,3b4f9dfa91b6f1852c35baf79c4a13eacc6112c3,2015-07-05 21:21:02 -0700,https://github.com/jhy/jsoup/issues/575,1,1,org.jsoup.parser.HtmlParserTest::testReinsertionModeForThCelss: junit.framework.AssertionFailedError: expected:<1> but was:<5>,org.jsoup.parser.HtmlTreeBuilder,
Jsoup,46,functional,523,3ba88d8c2ab500c07f9e2ddbc07a4bd01fadbd78,2015-07-05 23:45:23 -0700,https://github.com/jhy/jsoup/issues/523,1,1,org.jsoup.nodes.DocumentTest::testShiftJisRoundtrip: junit.framework.AssertionFailedError: Should not have contained a '?'.,org.jsoup.nodes.Entities,
Jsoup,47,functional,528,a025d87deb9cc4cda49ae1b77feb0f29805dd7c5,2015-07-13 23:11:21 -0700,https://github.com/jhy/jsoup/issues/528,1,1,"org.jsoup.nodes.EntitiesTest::escapesGtInXmlAttributesButNotInHtml: junit.framework.AssertionFailedError: expected:<<a title=""[&lt;p>One&lt;]/p>"">One</a>> but was:<<a title=""[<p>One<]/p>"">One</a>>",org.jsoup.nodes.Entities,
Jsoup,48,functional,618,65553582d184e18de10e496b0eaa53fbe206ba17,2015-08-30 15:47:43 -0700,https://github.com/jhy/jsoup/issues/618,1,1,"org.jsoup.helper.HttpConnectionTest::sameHeadersCombineWithComma: junit.framework.AssertionFailedError: expected:<no-cache[, no-store]> but was:<no-cache[]>",org.jsoup.helper.HttpConnection,
Jsoup,49,functional,689,b2e37fca64877104cfdad3f56cdc2c8b98cb6be1,2016-04-03 20:19:13 -0700,https://github.com/jhy/jsoup/issues/689,1,1,org.jsoup.nodes.ElementTest::appendMustCorrectlyMoveChildrenInsideOneParentElement: junit.framework.AssertionFailedError: expected:<...><div3>Check</div3><[div4></div4><div1></div1><div2></div2><]/body>> but was:<...><div3>Check</div3><[]/body>>,org.jsoup.nodes.Node,
Jsoup,50,functional,695,c3cbe1b64e7f66ff9f9b53f1388eb135e6693187,2016-04-05 14:03:04 -0700,https://github.com/jhy/jsoup/issues/695,1,1,org.jsoup.helper.DataUtilTest::supportsBOMinFiles: junit.framework.AssertionFailedError,org.jsoup.helper.DataUtil,
Jsoup,51,functional,667,25e0e1e9ffca9a350d060db7d2179c5c9e459055,2016-04-05 17:05:20 -0700,https://github.com/jhy/jsoup/issues/667,1,1,org.jsoup.parser.HtmlParserTest::testSupportsNonAsciiTags: junit.framework.AssertionFailedError: expected:<[Yes]> but was:<[]>,org.jsoup.parser.CharacterReader,
Jsoup,52,functional,701,4eb4f2b2e88a2f9e6c5c1e8d0477060954f24218,2016-05-07 16:11:01 -0700,https://github.com/jhy/jsoup/issues/701,7,3,"org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlNoCharset: junit.framework.AssertionFailedError: expected:<....0"" encoding=""UTF-8""[?]>; org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlIso8859: junit.framework.AssertionFailedError: expected:<...ncoding=""ISO-8859-1""[?]>; org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlUtf8: junit.framework.AssertionFailedError: expected:<....0"" encoding=""UTF-8""[?]>; org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlDisabledNoChanges: junit.framework.AssertionFailedError: expected:<...encoding=""dontTouch""[?]>; org.jsoup.parser.XmlTreeBuilderTest::handlesXmlDeclarationAsDeclaration: junit.framework.AssertionFailedError: expected:<<?xml encoding=[""UTF-8""]?> <body> One </body...> but was:<<?xml encoding=['UTF-8' ]?> <body> One </body...>; org.jsoup.parser.XmlTreeBuilderTest::testDetectCharsetEncodingDeclaration: junit.framework.AssertionFailedError: expected:<[ISO-8859-1]> but was:<[UTF-8]>; org.jsoup.parser.XmlTreeBuilderTest::testParseDeclarationAttributes: junit.framework.AssertionFailedError: expected:<[1]> but was:<[]>",org.jsoup.helper.DataUtil; org.jsoup.nodes.XmlDeclaration; org.jsoup.parser.XmlTreeBuilder,
Jsoup,55,functional,746,f0f0e41e6c581de43dfaa98f5c2af52e43e42e62,2016-08-19 12:54:51 -0700,https://github.com/jhy/jsoup/issues/746,1,1,org.jsoup.parser.AttributeParseTest::dropsSlashFromAttributeName: junit.framework.AssertionFailedError: SelfClosingStartTag ignores last character,org.jsoup.parser.TokeniserState,
Jsoup,56,functional,408,c28e5bf53a9ce9e32ab84ce2e6eba87ec747d1a0,2016-10-24 18:01:41 -0700,https://github.com/jhy/jsoup/issues/408,1,5,"org.jsoup.nodes.DocumentTypeTest::testRoundTrip: junit.framework.AssertionFailedError: expected:<<!DOCTYPE html [SYSTEM ]""exampledtdfile.dtd""...> but was:<<!DOCTYPE html []""exampledtdfile.dtd""...>",org.jsoup.nodes.DocumentType; org.jsoup.parser.HtmlTreeBuilderState; org.jsoup.parser.Token; org.jsoup.parser.TokeniserState; org.jsoup.parser.XmlTreeBuilder,
Jsoup,58,functional,245,f44d6e64ac97d4a5c119e3e22f22f4d87c94b7e1,2016-11-24 14:36:13 -0800,https://github.com/jhy/jsoup/issues/245,2,3,org.jsoup.safety.CleanerTest::testIsValidBodyHtml: junit.framework.AssertionFailedError; org.jsoup.safety.CleanerTest::testIsValidDocument: junit.framework.AssertionFailedError,org.jsoup.Jsoup; org.jsoup.parser.Parser; org.jsoup.safety.Cleaner,
Jsoup,60,functional,803,8fecf72da0c9d1d6da7ec1aab0214ff68588da88,2017-01-05 19:48:35 -0800,https://github.com/jhy/jsoup/issues/803,2,2,"org.jsoup.select.QueryParserTest::testParsesSingleQuoteInContains: junit.framework.AssertionFailedError: Expected exception: org.jsoup.select.Selector$SelectorParseException; org.jsoup.select.QueryParserTest::exceptionOnUncloseAttribute: java.lang.Exception: Unexpected exception, expected<org.jsoup.select.Selector$SelectorParseException> but was<java.lang.IllegalArgumentException>",org.jsoup.parser.TokenQueue; org.jsoup.select.QueryParser,
Jsoup,61,functional,814,83f01fd864e59fa69c894da06f4a15489222d401,2017-01-21 15:26:56 -0800,https://github.com/jhy/jsoup/issues/814,2,1,org.jsoup.select.ElementsTest::hasClassCaseInsensitive: junit.framework.AssertionFailedError; org.jsoup.select.SelectorTest::testByClassCaseInsensitive: junit.framework.AssertionFailedError: expected:<3> but was:<1>,org.jsoup.nodes.Element,
Jsoup,62,functional,819,b934c5d3e30917de86796c89fcb7cd000f642a80,2017-06-10 15:51:45 -0700,https://github.com/jhy/jsoup/issues/819,1,1,org.jsoup.parser.HtmlParserTest::caseSensitiveParseTree: junit.framework.AssertionFailedError: expected:<<r> <X> A <[/X> <y> B </y]> </r>> but was:<<r> <X> A <[y> B </y> </X]> </r>>,org.jsoup.parser.HtmlTreeBuilderState,
Jsoup,63,functional,868,35bceca331e07938a9c4cd62d68e08740cd39575,2017-06-25 10:44:55 -0700,https://github.com/jhy/jsoup/issues/868,3,2,org.jsoup.parser.HtmlParserTest::selfClosingOnNonvoidIsError: junit.framework.AssertionFailedError: expected:<18: [Tag cannot be self closing; not a void tag]> but was:<18: [Self closing flag not acknowledged]>; org.jsoup.parser.HtmlParserTest::selfClosingVoidIsNotAnError: junit.framework.AssertionFailedError: expected:<0> but was:<2>; org.jsoup.parser.HtmlParserTest::tracksErrorsWhenRequested: junit.framework.AssertionFailedError: expected:<50: [Tag cannot be self closing; not a void tag]> but was:<50: [Self closing flag not acknowledged]>,org.jsoup.parser.HtmlTreeBuilder; org.jsoup.parser.Tokeniser,
Jsoup,64,functional,906,195566fa6d4092c6983fbf497c37ae53a188fa90,2017-06-29 15:24:05 -0700,https://github.com/jhy/jsoup/issues/906,2,1,"org.jsoup.parser.HtmlParserTest::handlesKnownEmptyStyle: junit.framework.AssertionFailedError: expected:<...ead><style></style><[meta name=""foo""></head><body>One]</body></html>> but was:<...ead><style></style><[/head><body>&lt;meta name=foo&gt;&lt;/head&gt;&lt;body&gt;One&lt;/body&gt;&lt;/html&gt;]</body></html>>; org.jsoup.parser.HtmlParserTest::handlesKnownEmptyNoFrames: junit.framework.AssertionFailedError: expected:<...oframes></noframes><[meta name=""foo""></head><body>One]</body></html>> but was:<...oframes></noframes><[/head><body>&lt;meta name=foo&gt;&lt;/head&gt;&lt;body&gt;One&lt;/body&gt;&lt;/html&gt;]</body></html>>",org.jsoup.parser.HtmlTreeBuilderState,
Jsoup,65,functional,807,4fa93397353a7cd3cf15f9c29c40f8a18fc051e5,2017-10-07 15:46:27 -0700,https://github.com/jhy/jsoup/issues/807,1,2,org.jsoup.parser.HtmlParserTest::testTemplateInsideTable: junit.framework.AssertionFailedError,org.jsoup.parser.HtmlTreeBuilder; org.jsoup.parser.HtmlTreeBuilderState,
Jsoup,67,functional,955,fb8b60b4d3d202c6fa708f60b8b4a5a53836af24,2017-10-21 19:37:42 -0700,https://github.com/jhy/jsoup/issues/955,1,1,org.jsoup.parser.HtmlParserTest::handlesDeepStack: junit.framework.AssertionFailedError,org.jsoup.parser.HtmlTreeBuilder,
Jsoup,69,functional,429,f75f47397836ba2127f06c8390a87eada369f7cc,2017-11-13 00:57:36 +0100,https://github.com/jhy/jsoup/issues/429,1,1,org.jsoup.nodes.FormElementTest::removeFormElement: junit.framework.AssertionFailedError: expected:<2> but was:<3>,org.jsoup.nodes.FormElement,
Jsoup,70,functional,722,aeaf3c1a03fe4d5bfda4d63824a1f97dcec42e74,2017-11-12 16:02:31 -0800,https://github.com/jhy/jsoup/issues/722,1,1,org.jsoup.nodes.ElementTest::testKeepsPreTextAtDepth: junit.framework.AssertionFailedError: expected:<code[,org.jsoup.nodes.Element,
Jsoup,73,functional,977,3475dc846d78e56422b3e6fdf36dfd4416f359f5,2017-11-18 12:52:52 -0800,https://github.com/jhy/jsoup/issues/977,1,1,org.jsoup.helper.W3CDomTest::namespacePreservation: junit.framework.AssertionFailedError: expected:<http://[www.w3.org/1999/xhtml]> but was:<http://[example.com/clip]>,org.jsoup.helper.W3CDom,
Jsoup,74,functional,978,c3f8caa7c16c08b803b0f34bfffdf9777c7e382c,2017-11-18 13:38:01 -0800,https://github.com/jhy/jsoup/issues/978,1,1,org.jsoup.nodes.ElementTest::testNormalizesInvisiblesInText: junit.framework.AssertionFailedError: expected:<This[isonelong]word> but was:<This[­is​one‌long‍]word>,org.jsoup.helper.StringUtil,
Jsoup,75,functional,985,f627193ce0950f0d55ed1b4f6a2fe9973447853a,2017-12-03 14:38:17 -0800,https://github.com/jhy/jsoup/issues/985,1,1,"org.jsoup.nodes.ElementTest::booleanAttributeOutput: junit.framework.AssertionFailedError: expected:<...mg src=""foo"" noshade[] nohref async autofo...> but was:<...mg src=""foo"" noshade[=""""] nohref async autofo...>",org.jsoup.nodes.Attributes,
